latitude,longitude,temperature,ndvi,recommendation
17.500203490493927,78.36306690851745,37.03356914000005,0.0,Plant trees and improve vegetation
17.500207241913895,78.36334920838169,36.86608616000001,0.0,Plant trees and improve vegetation
17.500210992933294,78.36363150831615,36.85241408000002,0.0,Plant trees and improve vegetation
17.50021474355211,78.36391380832079,37.03356914000005,0.0,Plant trees and improve vegetation
17.500218493770348,78.3641961083956,37.54969016000001,0.0,Plant trees and improve vegetation
17.50022224358801,78.36447840854062,38.02821296000002,0.0,Plant trees and improve vegetation
17.500225993005085,78.3647607087558,38.31532664000002,0.0,Plant trees and improve vegetation
17.500229742021588,78.36504300904113,38.20595000000003,0.0,Plant trees and improve vegetation
17.500233490637505,78.36532530939664,37.905164239999976,0.0,Plant trees and improve vegetation
17.500237238852844,78.36560760982229,37.82654978000005,0.0,Plant trees and improve vegetation
17.500240986667603,78.36588991031809,38.12049950000005,0.0,Plant trees and improve vegetation
17.500244734081775,78.36617221088402,39.019438760000014,0.0,Plant trees and improve vegetation
17.50024848109537,78.36645451152008,39.409093040000016,0.0,Plant trees and improve vegetation
17.50025222770838,78.36673681222625,39.76456712000004,0.0,Plant trees and improve vegetation
17.500255973920805,78.36701911300254,40.37297468000003,0.0,Increase green cover + cool roofs
17.50025971973265,78.36730141384893,40.75237490000001,0.0,Increase green cover + cool roofs
17.50026346514391,78.36758371476543,41.097594920000006,0.0,Increase green cover + cool roofs
17.500267210154583,78.36786601575201,41.01214442000003,0.0,Increase green cover + cool roofs
17.50027095476467,78.36814831680867,40.622490140000025,0.0,Increase green cover + cool roofs
17.50027469897418,78.36843061793542,40.17472952000003,0.0,Increase green cover + cool roofs
17.500278442783095,78.36871291913222,40.02433664,0.0,Increase green cover + cool roofs
17.500282186191427,78.36899522039909,39.83976356000005,0.0,Plant trees and improve vegetation
17.500285929199176,78.36927752173601,39.52872374000003,0.0,Plant trees and improve vegetation
17.500289671806332,78.36955982314296,39.279208280000034,0.0,Plant trees and improve vegetation
17.500293414012905,78.36984212461996,38.97500450000001,0.0,Plant trees and improve vegetation
17.50029715581889,78.37012442616701,38.55458804,0.0,Plant trees and improve vegetation
17.500300897224285,78.37040672778406,38.22645812000002,0.0,Plant trees and improve vegetation
17.50030463822909,78.37068902947114,38.42128525999999,0.0,Plant trees and improve vegetation
17.500308378833306,78.37097133122822,39.49796156000002,0.0,Plant trees and improve vegetation
17.500312119036938,78.37125363305529,40.16105744000004,0.0,Increase green cover + cool roofs
17.500315858839972,78.37153593495235,40.80706322000003,0.0,Increase green cover + cool roofs
17.500319598242417,78.37181823691941,41.22747967999999,0.0,Increase green cover + cool roofs
17.50032333724427,78.37210053895645,41.767526840000016,0.0,Increase green cover + cool roofs
17.500327075845536,78.37238284106346,41.86323140000002,0.0,Increase green cover + cool roofs
17.500330814046208,78.37266514324041,41.767526840000016,0.0,Increase green cover + cool roofs
17.50033455184629,78.37294744548734,41.62738802000001,0.0,Increase green cover + cool roofs
17.500338289245782,78.37322974780422,41.61713396000005,0.0,Increase green cover + cool roofs
17.50034202624467,78.37351205019101,41.818797140000015,0.0,Increase green cover + cool roofs
17.50034576284297,78.37379435264776,42.06147656000002,0.0,Increase green cover + cool roofs
17.500349499040677,78.37407665517442,42.276811820000034,0.0,Increase green cover + cool roofs
17.50035323483779,78.37435895777102,42.53658134,0.0,Increase green cover + cool roofs
17.500356970234307,78.37464126043751,42.81002294000001,0.0,Increase green cover + cool roofs
17.50036070523023,78.37492356317391,43.08688256000005,0.0,Increase green cover + cool roofs
17.500364439825553,78.3752058659802,43.32956198,0.0,Increase green cover + cool roofs
17.500368174020284,78.37548816885639,43.32956198,0.0,Increase green cover + cool roofs
17.50037190781441,78.37577047180245,42.85103918000004,0.0,Increase green cover + cool roofs
17.500375641207956,78.37605277481839,41.58637178000004,0.0,Increase green cover + cool roofs
17.500379374200886,78.37633507790419,40.766046980000056,0.0,Increase green cover + cool roofs
17.500383106793233,78.37661738105984,39.43985522000003,0.0,Plant trees and improve vegetation
17.500386838984973,78.37689968428535,38.393941100000006,0.0,Plant trees and improve vegetation
17.500390570776112,78.3771819875807,37.85731196000006,0.0,Plant trees and improve vegetation
17.500394302166658,78.3774642909459,37.67615690000002,0.0,Plant trees and improve vegetation
17.500398033156603,78.37774659438091,38.28456446000001,0.0,Plant trees and improve vegetation
17.50040176374595,78.37802889788574,39.10830728000002,0.0,Plant trees and improve vegetation
17.50040549393469,78.37831120146039,39.09121718000006,0.0,Plant trees and improve vegetation
17.50040922372283,78.37859350510483,38.44862942000003,0.0,Plant trees and improve vegetation
17.50041295311037,78.37887580881909,37.45740362000004,0.0,Plant trees and improve vegetation
17.50041668209731,78.37915811260312,37.17712598000003,0.0,Plant trees and improve vegetation
17.500420410683645,78.37944041645696,36.92761052000003,0.0,Plant trees and improve vegetation
17.500424138869377,78.37972272038056,36.90710239999999,0.0,Plant trees and improve vegetation
17.50042786665451,78.38000502437392,37.81287770000006,0.0,Plant trees and improve vegetation
17.500431594039036,78.38028732843705,38.35292486000003,0.0,Plant trees and improve vegetation
17.50043532102296,78.38056963256993,39.32706056000001,0.0,Plant trees and improve vegetation
